id,type,title,area_m2,rooms,floor,price_zl,price_per_m2,street,district,city,project,lat,lon,dist_km,dist_tram,tram_name,drive_tram_km,drive_tram_name,drive_rail_km,drive_rail_name,drive_ratusz_km,url
68010190,dom,[INWESTYCJA]Janikowo|Swarzędz| Dom 2-lokalowy,296,5,,679000,2294,Turystyczna,Janikowo,Swarzędz,,52.40584,17.0844,10.2,5.56,Miłostowo,6.9,Mogileńska,1.48,Swarzędz,11.64,https://www.otodom.pl/pl/oferta/inwestycjajanikowo-swarzedz-dom-2-lokalowy-ID4Bmyy
67680055,dom,"TWÓJ NOWY DOM W KOSTRZYNIE – WEJDŹ, ZOBACZ I POCZUJ TĘ PRZESTRZEŃ",123.32,5,,679000,5506,,Kostrzyn,Kostrzyn,,52.40098,17.22671,19.9,15.23,Miłostowo,17.47,Mogileńska,12.07,Swarzędz,22.21,https://www.otodom.pl/pl/oferta/twoj-nowy-dom-w-kostrzynie-wejdz-zobacz-i-poczuj-te-przestrzen-ID4zYFN
67725702,dom,"Dom, 110 m², Kostrzyn",110,5,,679000,6173,,Kostrzyn,Kostrzyn,,52.3983,17.22689,19.9,15.26,Miłostowo,16.82,Mogileńska,11.42,Swarzędz,21.56,https://www.otodom.pl/pl/oferta/dom-110-m-kostrzyn-ID4Aay2
68023736,dom,SPRZEDAŻ | NOWY PARTEROWY DOM | LOKAL NR 1 - DZIAŁKA 494 m² |,88.04,4,,680000,7724,Agatowa,Sierosław,Sierosław,,52.41198,16.68196,17.1,10.83,Junikowo,13.69,Cmentarna,10.33,Palędzie,22.71,https://www.otodom.pl/pl/oferta/sprzedaz-nowy-parterowy-dom-lokal-nr-1-dzialka-494-m-ID4Bq52
67941071,dom,Bez skosów/działka 400 m2/polecam,84.36,4,,680000,8061,ul. Piaski,Swarzędz,Swarzędz,,52.4076,17.07351,9.5,4.81,Miłostowo,7.54,Mogileńska,2.12,Swarzędz,12.28,https://www.otodom.pl/pl/oferta/bez-skosow-dzialka-400-m2-polecam-ID4B4zJ
65002716,dom,"Dom, 116 m², Bolechówko",116,5,,680000,5862,Frezjowa,Bolechówko,Bolechówko,,52.52507,17.00211,13.8,8.67,Błażeja,17.14,Jasna Rola,5.41,Bolechowo,18.39,https://www.otodom.pl/pl/oferta/dom-116-m-bolechowko-ID4oKaU
65002723,dom,"Dom, 116 m², Potasze",116,5,,680000,5862,,Potasze,Potasze,,52.5241,17.02602,14.3,9.42,Błażeja,17.77,Błażeja,4.83,Bolechowo,19.33,https://www.otodom.pl/pl/oferta/dom-116-m-potasze-ID4oKb1
65565929,dom,Od dewelopera! Ostatnie wolne lokale! Klimatyzacja,97.64,5,,683000,6995,,Dachowa,Dachowa,,52.30419,17.10051,16.2,10.94,Franowo,15.21,Szwedzka,6.0,Gądki,19.51,https://www.otodom.pl/pl/oferta/od-dewelopera-ostatnie-wolne-lokale-klimatyzacja-ID4r6GZ
66583582,dom,Domy na Os. Nowina I Dachowa – gotowe do odbioru,97.64,5,,683000,6995,,Dachowa,Dachowa,,52.30419,17.10051,16.2,10.94,Franowo,15.21,Szwedzka,6.0,Gądki,19.51,https://www.otodom.pl/pl/oferta/domy-na-os-nowina-i-dachowa-gotowe-do-odbioru-ID4wnqK
68072239,dom,Własny dom z ogrodem  koniec z blokiem!,128.4,3,,688000,5358,,Jerzykowo,Biskupice,,52.46888,17.17562,17.7,13.43,Miłostowo,17.04,Mogileńska,7.48,Kobylnica,20.19,https://www.otodom.pl/pl/oferta/wlasny-dom-z-ogrodem-koniec-z-blokiem-ID4BCHl
68054911,dom,DOM JEDNORODZINNY W ZABUDOWIE BLIŹNIACZEJ,128.4,4,,688000,5358,,Biskupice,Biskupice,,52.46128,17.18,17.7,13.31,Miłostowo,18.3,Mogileńska,8.75,Kobylnica,21.45,https://www.otodom.pl/pl/oferta/dom-jednorodzinny-w-zabudowie-blizniaczej-ID4BybR
64772614,dom,"Piękny dom z ogrodem, aż 103,74 m²| M9_2- GOTOWY DO PRZEKAZANIA!!",86.92,4,,689000,7927,,Sypniewo,Szczytniki,Osiedle Malarska,52.30974,16.99658,11.8,7.64,Unii Lubelskiej,10.08,Starołęka PKM,4.4,Gądki,22.45,https://www.otodom.pl/pl/oferta/piekny-dom-z-ogrodem-az-103-74-m-m9-2-gotowy-do-przekazania-ID4nMjA
67584341,dom,Ogród od zachodu/działka 400 m2/ostatni/gotowy/ promocja ceny do 15-07,84,4,,689000,8202,,Swarzędz,Swarzędz,,52.4076,17.07351,9.5,4.81,Miłostowo,7.54,Mogileńska,2.12,Swarzędz,12.28,https://www.otodom.pl/pl/oferta/ogrod-od-zachodu-dzialka-400-m2-ostatni-gotowy-promocja-ceny-do-15-07-ID4zzM1
67893168,dom,4-pokojowy dom 89m2 Bez Pośredników,89.12,4,,689000,7731,św. Jana,Gwiazdowo,Gwiazdowo,Forall Gwiazdowo,52.41763,17.21036,18.8,14.11,Miłostowo,18.73,Mogileńska,13.34,Swarzędz,23.47,https://www.otodom.pl/pl/oferta/4-pokojowy-dom-89m2-bez-posrednikow-ID4AS76
67893167,dom,4-pokojowy dom 89m2 Bezpośrednio,89.12,4,,689000,7731,św. Jana,Gwiazdowo,Gwiazdowo,Forall Gwiazdowo,52.41763,17.21036,18.8,14.11,Miłostowo,18.73,Mogileńska,13.34,Swarzędz,23.47,https://www.otodom.pl/pl/oferta/4-pokojowy-dom-89m2-bezposrednio-ID4AS75
67923429,dom,Ogród od zachodu/bez skosów/działka 400 m2/gotowy/promocja ceny !,84,4,,689000,8202,,Gortatowo,Gortatowo,,52.42661,17.10624,11.9,7.26,Miłostowo,9.67,Mogileńska,4.29,Swarzędz,14.4,https://www.otodom.pl/pl/oferta/ogrod-od-zachodu-bez-skosow-dzialka-400-m2-gotowy-promocja-ceny-ID4AZZb
67858986,dom,Nowoczesne domy z ogródkami w Gwiazdowie,89.12,4,,689000,7731,ul. św. Jana,Gwiazdowo,Gwiazdowo,,52.41773,17.21119,18.9,14.17,Miłostowo,18.73,Mogileńska,13.33,Swarzędz,23.46,https://www.otodom.pl/pl/oferta/nowoczesne-domy-z-ogrodkami-w-gwiazdowie-ID4AJdM
67883130,dom,Nowoczesne domy dwulokalowe - Więckowice 100m2 + poddasze do aranżacji,100.66,5,,690000,6855,Ryżowa,Więckowice,Więckowice,,52.39218,16.64024,20.0,13.23,Junikowo,17.01,Cmentarna,11.47,Palędzie,26.03,https://www.otodom.pl/pl/oferta/nowoczesne-domy-dwulokalowe-wieckowice-100m2-poddasze-do-aranzacji-ID4APwc
67920852,dom,Niepruszewo - Dom dwulokalowy 110m² - Stan deweloperski,109.7,4,,695000,6335,Malinowa 15,Niepruszewo,Niepruszewo,,52.39103,16.59958,22.7,15.97,Junikowo,19.73,Cmentarna,9.96,Buk,28.75,https://www.otodom.pl/pl/oferta/niepruszewo-dom-dwulokalowy-110m-stan-deweloperski-ID4AZjC
65866314,dom,Nowy dom parterowy 99m2 z ogrodem PARK Kruszewnia,99.95,6,,696000,6963,,Swarzędz,Kruszewnia,,52.4076,17.07351,9.5,4.81,Miłostowo,7.54,Mogileńska,2.12,Swarzędz,12.28,https://www.otodom.pl/pl/oferta/nowy-dom-parterowy-99m2-z-ogrodem-park-kruszewnia-ID4smPU
67828355,dom,GOTOWY,99.49,5,,696328,6999,,Swarzędz,Swarzędz,,52.4076,17.07351,9.5,4.81,Miłostowo,7.54,Mogileńska,2.12,Swarzędz,12.28,https://www.otodom.pl/pl/oferta/gotowy-ID4ABfJ
66484229,mieszkanie,Nowoczesna zabudowa parterowa - Osiedle Góra,98.27,4,0,699000,7113,,Tarnowo Podgórne,Góra,,52.44947,16.67143,18.4,13.27,Junikowo,17.8,Cmentarna,15.52,Kiekrz,21.77,https://www.otodom.pl/pl/oferta/nowoczesna-zabudowa-parterowa-osiedle-gora-ID4uXAh
67192329,mieszkanie,Lokal w nowoczesnej zabudowie parterowej Siekierki Wielkie,92,4,0,699000,7598,ul. Tulecka,Siekierki Wielkie,Siekierki Wielkie,,52.37452,17.15866,15.7,10.74,Franowo,15.71,Miłostowo,9.73,Swarzędz,19.86,https://www.otodom.pl/pl/oferta/lokal-w-nowoczesnej-zabudowie-parterowej-siekierki-wielkie-ID4xWNf
66877129,mieszkanie,Lokal w nowoczesnej zabudowie parterowej Siekierki Wielkie,92,4,0,699000,7598,ul. Tulecka,Siekierki Wielkie,Siekierki Wielkie,,52.37452,17.15866,15.7,10.74,Franowo,15.71,Miłostowo,9.73,Swarzędz,19.86,https://www.otodom.pl/pl/oferta/lokal-w-nowoczesnej-zabudowie-parterowej-siekierki-wielkie-ID4vBNn
96687712900067,mieszkanie,Lokal w nowoczesnej zabudowie parterowej Siekierki Wielkie,92,4,0,699000,7598,ul. Tulecka,Siekierki Wielkie,Siekierki Wielkie,,52.37452,17.15866,15.7,10.74,Franowo,15.71,Miłostowo,9.73,Swarzędz,19.86,https://www.otodom.pl/pl/oferta/lokal-w-nowoczesnej-zabudowie-parterowej-siekierki-wielkie-ID4vBNn
68162742,dom,Dom z ogrodem przy lesie | 4 min. do PKP | 50 tys. taniej !,88.47,4,,699000,7901,,Promno,Promno,,52.45083,17.24351,21.5,16.95,Miłostowo,23.01,Mogileńska,13.36,Kobylnica,26.06,https://www.otodom.pl/pl/oferta/dom-z-ogrodem-przy-lesie-4-min-do-pkp-50-tys-taniej-ID4C0f4
67965147,dom,OSTATNI DOM | 475 m² ogrodu | Bez PCC | Gotowy | 18 min od Poznania,92,4,,699000,7598,os. Owocowe Wzgórze,Skrzynki,Dziećmierowo,,52.26485,17.07377,18.6,13.89,Franowo,18.03,Szwedzka,6.71,Gądki,22.33,https://www.otodom.pl/pl/oferta/ostatni-dom-475-m-ogrodu-bez-pcc-gotowy-18-min-od-poznania-ID4BaQ3
67227187,dom,91 m2 Ostatni Segment Skrzynki ul. Truskawkowa,91,4,,699000,7681,Truskawkowa,Skrzynki,Skrzynki,,52.26491,17.07328,18.6,13.87,Franowo,18.01,Szwedzka,6.69,Gądki,22.31,https://www.otodom.pl/pl/oferta/91-m2-ostatni-segment-skrzynki-ul-truskawkowa-ID4y4Rt
66493708,dom,Energooszczędne parterowe z antresolą 4 pokoje,90,4,,699000,7767,ulica Jana Kochanowskiego,Kostrzyn,Kostrzyn,,52.40598,17.22401,19.7,15.02,Miłostowo,17.29,Mogileńska,11.89,Swarzędz,22.03,https://www.otodom.pl/pl/oferta/energooszczedne-parterowe-z-antresola-4-pokoje-ID4w03a
66936450,dom,Aktualna -Rokietnica ostatni bliźniak -blisko dworca PKP -strych-VIDEO,92,4,,699000,7598,,Rokietnica,Rokietnica,,52.5099,16.75416,16.6,12.17,Os. Sobieskiego,16.18,Os. Sobieskiego,2.27,Rokietnica,24.71,https://www.otodom.pl/pl/oferta/aktualna-rokietnica-ostatni-blizniak-blisko-dworca-pkp-strych-video-ID4vRea
68196478,dom,✅Krosinko - Mosina/ I Etap / Przedsprzedaż ✅,100.55,5,,699000,6952,,Krosinko,Mosina,,52.24831,16.8663,18.4,14.09,Dębiec PKM,16.94,Dębiec PKM,1.88,Mosina,21.88,https://www.otodom.pl/pl/oferta/krosinko-mosina-i-etap-przedsprzedaz-ID4C91c
68196479,dom,✅Krosinko - Mosina/ I Etap / Przedsprzedaż ✅,100.55,5,,699000,6952,,Krosinko,Mosina,,52.24831,16.8663,18.4,14.09,Dębiec PKM,16.94,Dębiec PKM,1.88,Mosina,21.88,https://www.otodom.pl/pl/oferta/krosinko-mosina-i-etap-przedsprzedaz-ID4C91d
68196477,dom,✅Krosinko - Mosina/ I Etap / Przedsprzedaż ✅,100.55,5,,699000,6952,,Krosinko,Mosina,,52.24831,16.8663,18.4,14.09,Dębiec PKM,16.94,Dębiec PKM,1.88,Mosina,21.88,https://www.otodom.pl/pl/oferta/krosinko-mosina-i-etap-przedsprzedaz-ID4C91b
68196381,dom,Dom Jednorodzinny Dwulokalowy Murowana Goślina Osiedle Pod Lasem,108,4,,699000,6472,ul. Pieczarkowa,Łopuchowo,Murowana Goślina,,52.62072,17.11817,26.7,21.81,Błażeja,28.29,Błażeja,11.12,Murowana Goślina,33.81,https://www.otodom.pl/pl/oferta/dom-jednorodzinny-dwulokalowy-murowana-goslina-osiedle-pod-lasem-ID4C8ZD
68196295,dom,✅Na Czerwiec 2026/Działki Od 190-518 m2/Dopiewiec✅,94.75,4,,699000,7377,,Dopiewo,Dopiewiec,,52.36497,16.70332,16.4,9.15,Junikowo,12.41,Cmentarna,5.44,Palędzie,25.2,https://www.otodom.pl/pl/oferta/na-czerwiec-2026-dzialki-od-190-518-m2-dopiewiec-ID4C8Yf
68141807,dom,Nowoczesny bliźniak parterowy 89 m² z fotowoltaiką i magazynem energii,89.33,4,,699000,7825,Ignacego Krasickiego,Dopiewiec,Dopiewiec,Bajkowy Dopiewiec III. Pełna własność! Fotowoltaika z mag. energii!,52.35519,16.71289,16.1,8.85,Junikowo,11.76,Cmentarna,4.79,Palędzie,24.0,https://www.otodom.pl/pl/oferta/nowoczesny-blizniak-parterowy-89-m-z-fotowoltaika-i-magazynem-energii-ID4BUNp
68195759,dom,✅Nowinki/ 146 m2/Garaż/3 Garderoby/ Ostatni Lokal✅,146.36,4,,699000,4776,,Mosina,Nowinki,,,,,,,,,,,,https://www.otodom.pl/pl/oferta/nowinki-146-m2-garaz-3-garderoby-ostatni-lokal-ID4C8PB
68195762,dom,✅ Żabinko / Dom Przy Lesie / Działka 550 m2 ✅,125.23,5,,699000,5582,,Mosina,Mosina,,52.24831,16.8663,18.4,14.09,Dębiec PKM,16.94,Dębiec PKM,1.88,Mosina,21.88,https://www.otodom.pl/pl/oferta/zabinko-dom-przy-lesie-dzialka-550-m2-ID4C8PE
68195765,dom,✅Kamionki/ Nowa Inwestycja/4 sypialnie✅,96.4,5,,699000,7251,,Kamionki,Kamionki,,52.28594,16.98692,14.1,9.91,Starołęka PKM,11.85,Starołęka PKM,7.32,Gądki,23.55,https://www.otodom.pl/pl/oferta/kamionki-nowa-inwestycja-4-sypialnie-ID4C8PH
68195753,dom,✅ Gotowy/Ogrzewanie Gazowe/Siekierki Wielkie ✅,108.93,4,,699000,6417,,Siekierki Wielkie,Siekierki Wielkie,,52.37998,17.16298,15.9,11.0,Franowo,14.79,Miłostowo,8.81,Swarzędz,18.94,https://www.otodom.pl/pl/oferta/gotowy-ogrzewanie-gazowe-siekierki-wielkie-ID4C8Pw
96819647900067,dom,✅Krosinko - Mosina/ I Etap / Przedsprzedaż ✅,100.55,5,,699000,6952,,Krosinko,Mosina,,52.24831,16.8663,18.4,14.09,Dębiec PKM,16.94,Dębiec PKM,1.88,Mosina,21.88,https://www.otodom.pl/pl/oferta/krosinko-mosina-i-etap-przedsprzedaz-ID4C91d
68195110,dom,Nowoczesny nowy bliźniak 95 m² | Pompa ciepła | Ogród | Witobel,95,4,,699000,7358,ul. Podgórna,Witobel,Witobel,,52.27033,16.70746,21.7,15.28,Junikowo,26.55,Rondo Skubiszewskiego,1.5,Stęszew,32.45,https://www.otodom.pl/pl/oferta/nowoczesny-nowy-blizniak-95-m-pompa-ciepla-ogrod-witobel-ID4C8F8
68187448,dom,✅ Gotowy/Ogrzewanie Gazowe/Siekierki Wielkie ✅,108.93,4,,699000,6417,,Siekierki Wielkie,Siekierki Wielkie,,52.37998,17.16298,15.9,11.0,Franowo,14.79,Miłostowo,8.81,Swarzędz,18.94,https://www.otodom.pl/pl/oferta/gotowy-ogrzewanie-gazowe-siekierki-wielkie-ID4C6Fy
66468211,dom,DOM nad jeziorem k. Stęszewa odbiór_III_Q_2026,90,4,,699000,7767,,Sapowice,Stęszew,,52.28176,16.61772,25.7,18.59,Junikowo,31.01,Rondo Skubiszewskiego,7.28,Stęszew,36.9,https://www.otodom.pl/pl/oferta/dom-nad-jeziorem-k-steszewa-odbior-iii-q-2026-ID4uTpW
68135558,dom,"CENA PROMOCYJNA, Dom z ogrodem 97,41 mkw, Czapury koło Poznania!",97.41,5,,699000,7176,Zaciszna,Czapury,Czapury,,52.32058,16.92453,9.8,5.35,Starołęka PKM,7.09,Starołęka PKM,7.76,Poznań Starołęka,13.32,https://www.otodom.pl/pl/oferta/cena-promocyjna-dom-z-ogrodem-97-41-mkw-czapury-kolo-poznania-ID4BTaC
65663618,dom,Cena promocyjna! Dom 97.43 mkw z ogrodem! Czapury,97.43,5,,699000,7174,Zaciszna,Czapury,Czapury,,52.32054,16.92491,9.8,5.35,Starołęka PKM,7.09,Starołęka PKM,7.76,Poznań Starołęka,13.32,https://www.otodom.pl/pl/oferta/cena-promocyjna-dom-97-43-mkw-z-ogrodem-czapury-ID4rv6C
68156144,dom,"NOWE OSIEDLE| 85 m² | DZIAŁKA 518  m² | ŁOWĘCIN, UL. SZKOLNA",84.61,4,,699000,8261,,Swarzędz,Łowęcin,,52.41024,17.07804,9.8,5.11,Miłostowo,6.76,Mogileńska,2.81,Swarzędz,11.5,https://www.otodom.pl/pl/oferta/nowe-osiedle-85-m-dzialka-518-m-lowecin-ul-szkolna-ID4BYvE
67977108,dom,Nowoczesny bliźniak pod Poznaniem - działka 384m2 - Daszewice,90,5,,699000,7767,,Daszewice,Daszewice,,52.29298,16.95914,12.9,8.6,Starołęka PKM,10.09,Starołęka PKM,9.73,Gądki,16.32,https://www.otodom.pl/pl/oferta/nowoczesny-blizniak-pod-poznaniem-dzialka-384m2-daszewice-ID4BdVY
66035140,dom,"Lokal mieszkalny z działką pod Poznaniem w pobliżu Kórnika, Skrzynki",90.75,4,,699000,7702,,Kórnik,Skrzynki,,52.24811,17.08378,20.5,15.87,Franowo,18.58,Szwedzka,7.26,Gądki,22.88,https://www.otodom.pl/pl/oferta/lokal-mieszkalny-z-dzialka-pod-poznaniem-w-poblizu-kornika-skrzynki-ID4t4KU
66035235,dom,"Lokal mieszkalny z działką pod Poznaniem w pobliżu Kórnika, Skrzynki",90.75,4,,699000,7702,,Skrzynki,Kórnik,,52.27046,17.06824,17.9,13.17,Franowo,19.46,Szwedzka,8.14,Gądki,23.75,https://www.otodom.pl/pl/oferta/lokal-mieszkalny-z-dzialka-pod-poznaniem-w-poblizu-kornika-skrzynki-ID4t4Mr
68139875,dom,✅Kamionki/ Nowa Inwestycja/4 sypialnie,96.4,5,,699000,7251,,Kamionki,Kamionki,,52.28594,16.98692,14.1,9.91,Starołęka PKM,11.85,Starołęka PKM,7.32,Gądki,23.55,https://www.otodom.pl/pl/oferta/kamionki-nowa-inwestycja-4-sypialnie-ID4BUif
68127990,dom,Rezerwacja./ światłowód/ lokal lewy,104.77,4,,699000,6672,,Robakowo,Robakowo,,52.29688,17.07484,15.7,10.67,Franowo,14.27,Szwedzka,3.06,Gądki,18.57,https://www.otodom.pl/pl/oferta/rezerwacja-swiatlowod-lokal-lewy-ID4BRcy
68111650,dom,Dom na sprzedaż 108 m2 z dużym ogródkiem,108,4,,699000,6472,ul. Brzoskwiniowa,Siekierki Wielkie,Siekierki Wielkie,,52.39035,17.16834,16.1,11.41,Franowo,13.71,Mogileńska,8.32,Swarzędz,18.45,https://www.otodom.pl/pl/oferta/dom-na-sprzedaz-108-m2-z-duzym-ogrodkiem-ID4BMX0
67562469,dom,Dom w zabudowie szeregowej I PROMOCJA | 15 m2 poddasza GRATIS,103.97,4,,699000,6723,,Biedrusko,Biedrusko,Osiedle Natura Biedrusko - JAKŚBUD,52.54306,16.94337,15.0,8.98,Os. Sobieskiego,10.92,Błażeja,2.83,Bolechowo,17.36,https://www.otodom.pl/pl/oferta/dom-w-zabudowie-szeregowej-i-promocja-15-m2-poddasza-gratis-ID4zu5f
68015597,dom,✅Nowinki/ 146 m2/Garaż/3 Garderoby/ Ostatni Lokal✅,146.36,4,,699000,4776,,Drużyna,Nowinki,,,,,,,,,,,,https://www.otodom.pl/pl/oferta/nowinki-146-m2-garaz-3-garderoby-ostatni-lokal-ID4BnXL
67440941,dom,"Dom nad stawem, gotowy do odbioru!",115.2,5,,699000,6068,,Owińska,Owińska,,52.52362,16.98328,13.3,8.01,Os. Sobieskiego,15.36,Błażeja,2.35,Bolechowo,17.49,https://www.otodom.pl/pl/oferta/dom-nad-stawem-gotowy-do-odbioru-ID4yYt7
67673500,dom,Komfortowy dom z ogrodem blisko lasu!,94.75,4,,699000,7377,Wierzbowa,Dopiewiec,Dopiewiec,,52.36743,16.70528,16.1,8.97,Junikowo,12.93,Cmentarna,5.96,Palędzie,25.71,https://www.otodom.pl/pl/oferta/komfortowy-dom-z-ogrodem-blisko-lasu-ID4zVY4
66443419,dom,POWRÓT OFERTY/Rokietnica/centrum/blisko PKP/infrastruktura/OSTATNI !!!,93,4,,699000,7516,,Rokietnica,Rokietnica,,52.50568,16.75804,16.1,11.74,Os. Sobieskiego,18.92,Os. Sobieskiego,2.37,Rokietnica,23.84,https://www.otodom.pl/pl/oferta/powrot-oferty-rokietnica-centrum-blisko-pkp-infrastruktura-ostatni-ID4uMY3
67718448,dom,Domy bliźniacze 92 m² | nowa inwestycja | Kostrzyn,92,3,,699000,7598,Rolna,Kostrzyn,Kostrzyn,,52.40229,17.213,19.0,14.29,Miłostowo,16.29,Mogileńska,10.9,Swarzędz,21.03,https://www.otodom.pl/pl/oferta/domy-blizniacze-92-m-nowa-inwestycja-kostrzyn-ID4A8F2
67419942,dom,Dom w zabudowie bliźniaczej - WYKOŃCZONY POD KLUCZ - REZERWACJA,84.98,4,,699000,8225,,Koninko,Koninko,,52.31179,17.0161,12.1,7.83,Franowo,10.01,Unii Lubelskiej,3.24,Gądki,21.29,https://www.otodom.pl/pl/oferta/dom-w-zabudowie-blizniaczej-wykonczony-pod-klucz-rezerwacja-ID4yT0q
66945484,dom,"Siekierki Wielkie , nowoczesna zabudowa parterowa ze strefą buforową",92,4,,699000,7598,ul. Tulecka,Siekierki Wielkie,Siekierki Wielkie,,52.37452,17.15866,15.7,10.74,Franowo,15.71,Miłostowo,9.73,Swarzędz,19.86,https://www.otodom.pl/pl/oferta/siekierki-wielkie-nowoczesna-zabudowa-parterowa-ze-strefa-buforowa-ID4vTzS
67192347,dom,Nowoczesna zabudowa parterowa 92m2 Siekierki Wielkie,92.03,4,,699000,7595,ul. Tulecka,Siekierki Wielkie,Siekierki Wielkie,,52.37324,17.16164,16.0,10.95,Franowo,15.9,Miłostowo,9.92,Swarzędz,20.05,https://www.otodom.pl/pl/oferta/nowoczesna-zabudowa-parterowa-92m2-siekierki-wielkie-ID4xWNx
66484265,dom,Osiedle Góra Nowoczesny Dom 100 m2 + poddasze,98.27,4,,699000,7113,,Tarnowo Podgórne,Góra,,52.44947,16.67143,18.4,13.27,Junikowo,17.8,Cmentarna,15.52,Kiekrz,21.77,https://www.otodom.pl/pl/oferta/osiedle-gora-nowoczesny-dom-100-m2-poddasze-ID4uXAR
65085707,dom,Nowoczesna zabudowa parterowa Siekierki Wielkie,92,4,,699000,7598,,Siekierki Wielkie,Siekierki Wielkie,,52.37452,17.15866,15.7,10.74,Franowo,15.71,Miłostowo,9.73,Swarzędz,19.86,https://www.otodom.pl/pl/oferta/nowoczesna-zabudowa-parterowa-siekierki-wielkie-ID4p5Lt
66528832,dom,"Dom Daszewice 123m2,5 pokoi,duży ogród 345m2,garaż",123,5,,699900,5690,Rogalińska 11,Daszewice,Daszewice,,52.28883,16.9625,13.4,9.1,Starołęka PKM,10.36,Starołęka PKM,10.0,Gądki,16.59,https://www.otodom.pl/pl/oferta/dom-daszewice-123m2-5-pokoi-duzy-ogrod-345m2-garaz-ID4w9bG
68095417,dom,BLIŹNIAK*WIERZYCE*30minPOZNAN*PIEKNAOKOLICA*DUZADZIALKA*3minMARKET*LAS,96,3,,699999,7292,os. Pod sosnami,Wierzyce,Wierzyce,,,,,,,,,,,,https://www.otodom.pl/pl/oferta/blizniakwierzyce30minpoznanpieknaokolicaduzadzialka3minmarketlas-ID4BIJb
67962737,dom,"Bliźniak parterowy 92 m2 z dużym ogrodem, Borkowice",92,4,,700000,7609,ul. Nowa,Mosina,Mosina,,52.24321,16.85196,19.2,14.85,Dębiec PKM,15.92,Dębiec PKM,0.55,Mosina,20.87,https://www.otodom.pl/pl/oferta/blizniak-parterowy-92-m2-z-duzym-ogrodem-borkowice-ID4Badb
66118913,dom,Dom z ogrodem i garażem blisko Poznania |Daszewice,123,5,,707600,5753,ul. Rogalińska,Daszewice,Daszewice,,52.29251,16.96319,13.0,8.71,Starołęka PKM,9.94,Starołęka PKM,9.58,Gądki,16.16,https://www.otodom.pl/pl/oferta/dom-z-ogrodem-i-garazem-blisko-poznania-daszewice-ID4tqy5
68158283,dom,Dom 93 m² blisko Poznania | Skrajny segment | Ogród 128 m²,93.12,4,,709000,7614,,Gowarzewo,Gowarzewo,,52.35398,17.10832,13.3,7.91,Franowo,15.57,Szwedzka,8.88,Swarzędz,19.87,https://www.otodom.pl/pl/oferta/dom-93-m-blisko-poznania-skrajny-segment-ogrod-128-m-ID4BZ59
67111618,dom,C2 | 87 m2 + Ogród 128 m2 | 4 pokoje | 2026 GOTOWE do odbioru,87,4,,709000,8149,,Gowarzewo,Gowarzewo,,52.36452,17.12451,13.8,8.6,Franowo,12.65,Franowo,6.04,Swarzędz,17.24,https://www.otodom.pl/pl/oferta/c2-87-m2-ogrod-128-m2-4-pokoje-2026-gotowe-do-odbioru-ID4xANs
96711161800067,dom,C2 | 87 m2 + Ogród 128 m2 | 4 pokoje | 2026 GOTOWE do odbioru,87,4,,709000,8149,,Gowarzewo,Gowarzewo,,52.36452,17.12451,13.8,8.6,Franowo,12.65,Franowo,6.04,Swarzędz,17.24,https://www.otodom.pl/pl/oferta/c2-87-m2-ogrod-128-m2-4-pokoje-2026-gotowe-do-odbioru-ID4xANs
67673947,dom,Funkcjonalny dom z ogrodem blisko lasu!,95.92,4,,709000,7392,Wierzbowa,Dopiewiec,Dopiewiec,,52.3706,16.70265,16.2,9.08,Junikowo,13.32,Cmentarna,6.35,Palędzie,26.11,https://www.otodom.pl/pl/oferta/funkcjonalny-dom-z-ogrodem-blisko-lasu-ID4zX5h
68141745,dom,Sprzedam Dom bliźniaczy parterowy z dużą działką w Rokietnicy .,81.6,3,,715000,8762,ul. Witkowa,Rokietnica,Rokietnica,,52.51752,16.75748,17.0,12.35,Os. Sobieskiego,15.67,Os. Sobieskiego,1.81,Rokietnica,25.91,https://www.otodom.pl/pl/oferta/sprzedam-dom-blizniaczy-parterowy-z-duza-dzialka-w-rokietnicy-ID4BUMp
64454570,dom,DOM 110M2 Działka 550m2 Poznań Krzesiny Nowoczesne Budown Pompa Ciepła,110,4,,719000,6536,,Krzesiny,Poznań,,52.34324,16.97685,7.8,3.71,Unii Lubelskiej,4.85,Starołęka PKM,1.98,Poznań Krzesiny,11.35,https://www.otodom.pl/pl/oferta/dom-110m2-dzialka-550m2-poznan-krzesiny-nowoczesne-budown-pompa-ciepla-ID4mrzQ
67784689,dom,Wygodne domy Szczepankowo,111.82,4,,719000,6430,Przyjazna,Szczepankowo,Poznań,,52.35294,17.02679,8.8,3.63,Franowo,6.21,Szwedzka,5.6,Poznań Krzesiny,10.51,https://www.otodom.pl/pl/oferta/wygodne-domy-szczepankowo-ID4ApTr
68182174,dom,"Dom w Luboniu 92,15 m² | Lokal 2",92.15,4,,719000,7802,,Luboń,Luboń,,52.34163,16.87561,8.4,3.97,Dębiec PKM,4.3,Dębiec PKM,1.7,Luboń koło Poznania,9.48,https://www.otodom.pl/pl/oferta/dom-w-luboniu-92-15-m-lokal-2-ID4C5iu
